Gender,Height,Weight
Male,187.51836258668223,107.06253113843326
Male,177.29825947564564,77.86856515915485
Male,167.53732757364295,72.30776248794555
Male,180.54070464239254,84.8713135817997
Male,169.15433920450758,93.75556231579905
Male,175.13689913577448,87.04580330352196
Male,173.34093295245825,78.349362205779
Male,183.68473581202682,88.81586516220075
Male,182.41116794180826,90.7293000364839
Male,165.70210577785005,81.4553879581638
Male,179.42694643045218,81.955118690397
Male,164.4190910170277,79.89716854051696
Male,170.44302000331504,74.23856130711376
Male,165.39841161563606,74.57270048554815
Male,182.12113441846498,86.89237359437834
Male,169.7555106430556,81.30774913688565
Male,168.83703916425623,77.74817531778541
Male,176.3052766003339,79.8617773033821
Male,177.93253078529222,90.3684317909643
Male,169.52875581598627,75.4828989049359
Male,168.33679595315257,69.47803115065486
Male,173.5542579020041,80.09312787174915
Male,177.99275601589463,82.772485630551
Male,174.5817898977854,80.64215193087
Male,171.59237020516503,71.35559432343811
Male,168.284226638376,74.9265892393239
Male,175.72279480866203,77.39265492538021
Male,171.72712655176483,78.4638820703655
Male,176.00355457559223,84.4854083385183
Male,173.20433737956765,90.6695830712745
Male,181.88199792918212,92.21715546156135
Male,175.760018076242,80.40849591158145
Male,170.84538088681722,73.80649248387796
Male,187.1603912359995,100.47150198556696
Male,176.62452611852882,91.33123782142574
Male,173.51136199732946,85.22630352447706
Male,172.05696720475584,80.1767500103097
Male,182.13263700679425,100.48470085791136
Male,161.62595209361822,75.16291799624534
Male,174.55184407744372,81.2109069053415
Male,170.0513277914747,73.9976155300629
Male,159.27575392770365,67.4863282894689
Male,183.53635866594223,86.8096199482749
Male,180.1079787791757,90.84779941525831
Male,171.72900274827228,80.94061169302276
Male,179.83595974746328,88.41047610327121
Male,176.03411337448668,84.3982422711237
Male,168.25696178653445,77.2619218585695
Male,171.43017016227572,86.2648221529476
Male,167.14787066005033,74.63279150320724
Male,181.4670123803187,83.54823359573791
Male,173.89959078867784,80.2268103284478
Male,162.5293284966492,67.9405730625603
Male,180.34482012204785,94.46819554372681
Male,173.07489944908338,78.37101195367185
Male,173.72431663022735,80.9455396960503
Male,172.96439815234191,75.48621356143485
Male,173.0770995040391,82.37009716744636
Male,174.90462938420796,76.30056935196795
Male,168.01808545726598,78.04425269719441
Male,168.16332141451562,81.4002995742381
Male,171.27758534530702,82.57901978462536
Male,176.4566093193674,92.69005957455376
Male,179.11028362363936,82.69193033669205
Male,181.19947514148774,90.8795229600006
Male,180.34493970907866,97.2540426316104
Male,168.15396317393342,71.72564568488414
Male,184.2599998952873,94.65139109783745
Male,171.3975534654244,80.37825757197885
Male,165.99004281175817,66.0329089361109
Male,179.94391854905604,88.1716567384413
Male,177.64372715865045,76.57913421585181
Male,164.43913132680018,76.3443243545346
Male,176.04334331619975,89.2704121396074
Male,174.84969566407588,80.95847261219235
Male,157.32080109991458,66.26865892570154
Male,174.22707225919999,79.64291300457916
Male,165.6551819683161,83.46050476794225
Male,163.40746619174064,79.8722110525005
Male,174.6222230224191,76.42236483883126
Male,184.12372471703657,89.36176421240955
Male,170.77418453236794,91.5076526736807
Male,170.84955630188296,86.94795270934395
Male,165.40100087926066,80.16072533047935
Male,168.3075628969345,73.2508125321105
Male,171.96226633545336,71.67892976949105
Male,166.44796775540533,77.45144037805215
Male,177.46718331537843,90.82666916769735
Male,173.94396342642182,76.6585482977817
Male,183.42346689812754,92.42539231888395
Male,173.17601304294362,76.40449563417435
Male,182.83226461889106,90.19678973793076
Male,167.80544730113522,80.3650293167418
Male,169.30665699133897,75.60631338224805
Male,171.7025374560371,79.9948916279757
Male,173.34469799833073,86.9749307997939
Male,164.6138984594212,73.07079328782541
Male,171.43023440539514,82.52272097615611
Male,173.17905599543812,81.47524287841155
Male,176.66559765337107,94.89230953069544
Male,168.66171415763515,74.50582458285496
Male,169.14407907130675,88.26680243080305
Male,182.71715192043442,90.92089131836356
Male,173.44908598881977,76.68612112336426
Male,177.68684603571606,90.8766383834736
Male,182.50186802932285,87.0241430487789
Male,167.01896654731118,80.93506032685126
Male,170.2609042806163,70.42047074918595
Male,194.8429805389624,105.7659384690099
Male,184.33064828309134,103.7522407318839
Male,177.11116443931243,91.75304474386425
Male,184.91002897164842,98.19737848755629
Male,184.24995934273218,100.20023006468536
Male,183.62864819641894,93.81368965075785
Male,170.82344503229407,81.3509010061974
Male,192.89892935504406,104.3661368290995
Male,168.4432290736113,76.76723614700566
Male,180.73637586471077,84.72215532975615
Male,180.82819380884717,88.2276881235192
Male,183.38168049819708,96.57161287669395
Male,190.85768644218604,100.855922098302
Male,163.6052845736916,71.36072879552415
Male,164.4254378695166,74.92550163537871
Male,161.0730513304047,72.06327703008225
Male,172.33560969326425,79.27768541456234
Male,167.466733465152,78.51838259990296
Male,180.2550381083102,87.25792445951535
Male,171.6550980843255,84.14622301806045
Male,174.21674691226855,78.11810824477816
Male,178.62487374814202,87.00595213679595
Male,183.88198022897305,93.7964290672017
Male,179.88497605489505,92.71484001035866
Male,167.39438520300556,77.6588539306815
Male,189.98025255544158,104.68593128131201
Male,171.90953434701353,79.758065472948
Male,170.5761454325755,79.0410105963909
Male,182.30809671109387,95.68174602987226
Male,164.24968914021466,75.13614180435465
Male,173.03183164043477,88.3864868738058
Male,169.6387951884011,74.44405900154071
Male,169.6868585853399,79.45461835096005
Male,172.4304750469896,78.5934156221145
Male,175.70088537487774,87.85688818549096
Male,178.37130524900368,92.5579972783233
Male,164.7337299109869,71.253649062216
Male,172.2655769097182,76.0864537232478
Male,161.1382285663997,61.04514413962575
Male,182.49502451367593,98.1708612528177
Male,169.48930706359923,70.1547935980572
Male,182.79949635623316,90.68767984371016
Male,193.09422258928458,106.1667272919051
Male,181.54929725780758,87.9266779098768
Male,171.11931395796626,79.4862736053129
Male,179.21031914925675,89.3071118700486
Male,177.4624372548759,83.57260951065285
Male,172.58682790709275,79.8065009183124
Male,188.225579513831,97.09186658571946
Male,175.68630420081888,84.1600891357065
Male,169.05536057466819,77.2145479425843
Male,169.4220766748738,77.77791408514184
Male,170.8050049841313,75.72612910225185
Male,175.3905191318934,73.7192200174875
Male,179.50877782889623,85.51054538123445
Male,166.36744760837834,70.59147825092805
Male,165.575540968048,77.6729171518263
Male,171.6230832354498,76.0787923477131
Male,187.49107964811412,104.1185286527571
Male,181.88067308945793,93.26271453826095
Male,172.0208630593003,77.4687474801036
Male,173.30707515854988,89.9224911102753
Male,167.46073114358745,75.64068549711136
Male,181.73317910254553,89.0188266749796
Male,175.67752804997272,88.6015417683177
Male,174.23805468285533,81.0998010460539
Male,180.4860776498944,85.1103055961703
Male,161.65591133700772,71.2902227939883
Male,180.80343670491771,94.01520719515095
Male,167.9668298514167,84.2135037540174
Male,165.2457277123484,70.9120941908607
Male,172.95209087146984,81.7400002427478
Male,180.32258550357938,92.13600517863931
Male,188.52178418916725,104.0085853916886
Male,176.09088017615477,83.81629332649035
Male,164.92560917297385,81.492241337496
Male,173.60097947894073,89.51444085051045
Male,180.1599777145523,91.51670844717255
Male,156.1536353720485,72.46293846384239
Male,173.966664305037,85.41300682898145
Male,183.00672027187926,90.0912728279709
Male,184.2050342454728,99.8381926388178
Male,180.93413493906073,96.32706669938925
Male,183.53815257310015,90.76563972783451
Male,171.61520135759534,84.23419213450485
Male,183.55972176724921,88.43736010313476
Male,159.00462991378436,68.27431667819084
Male,168.2405507211095,75.28388861301165
Male,176.91211102741676,89.47966318408035
Male,175.98624037167713,80.45529659186445
Male,179.64220799287025,87.09266345219325
Male,174.82468199837564,88.98205726004309
Male,167.676647713091,83.0078151844419
Male,168.69380043338933,69.83764725911625
Male,169.20368595495,72.4463954420373
Male,172.80844732654316,85.08800778078376
Male,179.0760910320003,77.8435997157936
Male,175.6606329124405,88.1528655857346
Male,179.81935743860063,97.08590488735351
Male,165.5937178932874,75.01831787671065
Male,189.95571437049497,107.7589543062132
Male,180.5099419414459,82.9256606248725
Male,176.10886237632317,89.9927509079304
Male,177.54397803458167,86.13550400971546
Male,163.63999223112654,76.09923063800595
Male,172.3444119744694,87.6350351223171
Male,171.57463649963177,82.46993990305185
Male,189.9093149861316,94.66645891939021
Male,181.4041228053666,89.1191177504712
Male,170.48567474096475,77.6988406687968
Male,177.44335329654783,88.68188527103925
Male,173.81426601418266,85.72761451780785
Male,172.55104582183918,83.04996739738185
Male,173.97817161439164,80.96841749157346
Male,165.7201242630609,71.77644889442551
Male,178.2707941993546,89.04802818201976
Male,180.60449823790796,97.77132233923815
Male,173.85684949937928,84.5583416939826
Male,166.16826513308902,79.58775790703295
Male,171.96000180884448,83.31669094579965
Male,188.52658017778455,100.4886181370133
Male,180.76480451196767,93.12434179923329
Male,170.7661606004735,76.95762327044056
Male,172.41662035189896,78.8502815844282
Male,171.13599368994835,77.98967799836716
Male,174.65356719972505,81.50668807588335
Male,182.13139215245008,91.17405375210136
Male,176.2277267733612,89.93291402196135
Male,187.23998019094063,100.58162505493141
Male,176.41157556786456,98.6677680000798
Male,179.79717611593063,95.04723641556646
Male,182.29189789172904,90.35954233533946
Male,176.1323730548859,93.96439890190335
Male,165.82650479192884,72.63903674632905
Male,180.14148481107156,93.52617505280776
Male,174.23552322340294,81.37405698997365
Male,174.25364293945626,79.5669642943794
Male,176.47601006422494,87.57169582622355
Male,167.46447638609135,73.35379424398005
Male,174.04929705680976,77.9717957196708
Male,187.7799752806026,97.0290159422301
Male,180.84276206846496,94.56053806891396
Male,169.05373065733897,83.26904583824685
Male,182.2253816221032,84.58440991175385
Male,177.15186650240065,84.68150618170304
Male,169.54666147915228,80.7939077144391
Male,177.01875253316433,95.27329303277851
Male,178.82493275033715,88.9614639375552
Male,175.310129719066,83.82959639594056
Male,164.42000937435026,74.7477325968255
Male,180.33510907987812,84.96529648960366
Male,163.72792820275006,72.62044794541666
Male,177.1637873608251,87.06431647405574
Male,181.67819598294938,85.17701074492305
Male,173.55290629448888,93.50321609025046
Male,179.74238921684426,89.69539241668681
Male,181.4043860707451,94.4362154721366
Male,176.2518042010229,81.07896274374195
Male,182.88439983320947,88.29648651662235
Male,175.74634643227168,85.24747815819255
Male,168.0625627392749,74.48157334491616
Male,170.87124320768862,82.077450611589
Male,180.12622192498168,85.3009368570387
Male,175.56451498575294,85.3316613343359
Male,171.21892571321885,76.58609644314495
Male,185.26416856212833,97.24385462392395
Male,179.04695888782933,79.68049845784785
Male,175.28097903314318,88.22303493976754
Male,169.57575919077334,75.4652233040904
Male,175.56648587281646,80.8235415229959
Male,185.74071865726523,99.29763229218885
Male,171.4165326943602,73.9328585636754
Male,164.985898970773,70.44515385729301
Male,172.16752225042305,82.65646306712969
Male,171.86249294195937,76.63747207071421
Male,168.8500483964295,75.88226876077844
Male,185.38715831065022,94.33708852022775
Male,176.69060998408392,87.905712136698
Male,180.34904275425305,87.4451706120747
Male,177.58571889974823,98.71556253623505
Male,182.11074014163682,92.32278672890025
Male,171.83084977812646,80.4971851495839
Male,173.47070859389427,81.77621915962486
Male,174.4656294112285,91.60215022623196
Male,175.0460599791796,74.3201544075453
Male,175.1606343687962,89.06914329761385
Male,170.8079774186365,77.97781485598095
Male,175.04629364829492,82.77650500498471
Male,167.22990303918846,62.790321123045004
Male,164.26453189150521,72.08483910485131
Male,168.39158021797803,73.6218009863595
Male,170.42786779789182,87.27979834969246
Male,170.17565592130944,85.45200412248045
Male,180.24340609271525,82.90076941968256
Male,173.78901540031518,85.8579939763092
Male,171.83742007008135,84.6903057214068
Male,192.0752906219659,101.7935009412507
Male,179.19507473651248,89.0457178971906
Male,174.98273082972764,85.731069106638
Male,173.44271107555974,79.31096254632149
Male,165.08749877838122,79.97719252428494
Male,166.5624597183889,78.16121648738866
Male,176.03746413028884,94.70865939327226
Male,166.88997717226914,76.54525349317785
Male,172.2221371661511,78.05695131269235
Male,175.80901417225928,83.22151064519025
Male,172.75811526259582,87.4291256762733
Male,157.29445031614483,67.11735817697581
Male,170.85656129751936,86.61184630227
Male,171.8991275089421,80.8878635920962
Male,177.72609518455545,91.28848186444411
Male,165.89619230378494,73.51079918351085
Male,182.64125381904958,97.66247158964565
Male,168.23411626714815,82.4225546050605
Male,167.1699547735417,74.96262472837905
Male,185.02616755174648,92.36290011800266
Male,180.21158636963676,85.3663899707847
Male,181.21327137447688,98.36385137881649
Male,180.48138696119454,91.41274486150515
Male,157.2908901287356,62.95728164193495
Male,174.65664219707133,88.33221264368746
Male,171.66321122099708,80.97165502522469
Male,171.09870445897096,73.86566507882911
Male,167.33305765291897,75.6786889668222
Male,174.4846958638989,85.38414385662136
Male,176.61854834615494,87.826676174523
Male,169.2521147038477,85.7105814506238
Male,177.31714999717568,91.99196923545225
Male,174.4468791607222,88.26823027062045
Male,181.90255402588392,94.35184824563865
Male,177.01208014721422,85.92003022044061
Male,180.088759367925,89.07517456296345
Male,172.73476754052328,84.05115203231101
Male,179.36398970503618,84.89872445299424
Male,181.7908331601963,79.36948924475175
Male,185.45267268797608,94.19826751624261
Male,154.3002193833408,61.275539575879655
Male,175.46858384870143,85.92083212544325
Male,176.1203935750217,86.1505444264338
Male,172.10312978737588,83.22220345984785
Male,193.10878793215002,104.54106193626511
Male,183.45814504676372,90.80048427767146
Male,175.059445016364,84.7479631776831
Male,165.95071630911517,78.59506376258685
Male,167.46830476748818,82.7745024398247
Male,178.9853908479799,84.382848907875
Male,185.87985079769305,96.23135379250665
Male,174.1192344036541,78.84878345804475
Male,174.06469695572568,76.2951624504462
Male,161.53499676795442,65.06636508956116
Male,170.54637271860008,79.05563557951545
Male,179.8735813642628,88.73928070248375
Male,186.76692341175865,100.31666251466565
Male,167.99831505528059,74.43204540196906
Male,172.48339836091924,76.68775404599805
Male,181.44077458695213,97.4852998594569
Male,170.46620668698657,78.16837690650826
Male,186.14115163260064,98.05321788404761
Male,161.728361211397,72.45591562750229
Male,175.8323135654389,87.19034660949106
Male,176.9621150231741,79.70362232642955
Male,179.03303834086174,92.1723523820721
Male,175.27188178137763,79.5293516155149
Male,173.88305078060043,86.7428485447662
Male,167.7028238075957,75.132459213048
Male,176.06814957820714,84.03209799673814
Male,175.45746103432884,84.8277804198078
Male,186.8481667316476,93.76267131578385
Male,167.86272977208466,72.67311643859685
Male,186.7560002064174,96.73490663990955
Male,176.9848129477863,92.31004597439924
Male,169.35902403700146,82.43878807802115
Male,185.32263028798772,94.00276992863566
Male,173.34705524692586,93.56650944533415
Male,182.7698297573379,94.79872251542791
Male,180.4889287068237,91.92277698543406
Male,170.1214528685578,87.8394285482688
Male,173.93412527234403,85.8087101385603
Male,181.06248113386366,89.83589696034164
Male,165.05035897909934,75.06969630563654
Male,169.5751850384507,80.45887903879455
Male,174.66605077865344,83.59747087767616
Male,175.24106066062805,87.18974592124995
Male,181.08979427273255,102.9602322423666
Male,175.3856751371364,86.5573657705863
Male,169.01536432138778,79.19257101190605
Male,174.02942955060686,79.26355762374196
Male,171.3476768954414,79.86713620878136
Male,181.2477513282133,90.79234959719295
Male,174.21963134583012,79.57938596680304
Male,177.12966023563774,83.48591715821911
Male,177.37799695026763,84.61846305927135
Male,183.92288783989733,85.22299723163715
Male,166.2038760443794,74.7435348092322
Male,168.31984819641826,76.61258039412586
Male,177.73472421805653,95.7619165319955
Male,180.8713533282676,88.2654777938025
Male,177.64099648900307,91.02558135568366
Male,181.3204963700996,90.59940310095405
Male,164.05550544156048,71.3043425008791
Male,174.73418041631766,78.52026881884005
Male,173.85219668928966,82.70252220839221
Male,175.7720084300517,84.6465777507006
Male,176.34208396453565,79.28704342071586
Male,176.7998120114592,87.3903203441352
Male,185.1195357116989,87.3897789921372
Male,157.93296130331484,65.6544790682127
Male,174.94175481506798,86.32516912817175
Male,180.54341223882088,94.43409913832626
Male,183.3436366691579,90.5676589762416
Male,183.0393976441675,93.95183402436375
Male,171.1453470491959,82.20303242447626
Male,172.55397171387358,74.89578097213021
Male,179.83690285864282,87.02709417651735
Male,166.49476803062396,80.30168088040169
Male,178.2857101829356,92.6738058021588
Male,182.31864823540656,89.6444290985481
Male,173.05093257449244,86.4133049572029
Male,173.6330857095773,78.86738899321921
Male,167.86950681353815,76.5029002970457
Male,181.81351277247225,92.40641829275175
Male,186.78313601622466,88.2194827822731
Male,180.6334508769792,93.6653654905713
Male,179.817528466366,91.30084102157625
Male,182.1918136310806,84.86776077795946
Male,160.51918713820768,73.09337735192175
Male,172.97682805911248,82.28357959380615
Male,167.2744933120489,70.7928576139368
Male,173.59999951350315,80.4041964303714
Male,176.68298148210118,84.24786866927221
Male,174.5698923450108,77.2294349567061
Male,178.20202523634595,90.24038023689045
Male,175.06527510081506,87.26731218457066
Male,163.3224424628875,69.97037803407676
Male,178.95730796172208,86.63755723177006
Male,174.30512050323833,71.93811033024976
Male,176.9484694312035,79.316673479028
Male,175.4095667328286,77.26901682312045
Male,170.75654501213526,81.7693285195089
Male,167.9341312252619,77.12399665980135
Male,174.2881638580323,80.60941106904735
Male,175.89249254633953,84.36121712606071
Male,176.8904417063242,81.90203503611916
Male,184.90445202694687,96.51331599705179
Male,190.61174748327042,93.83689213896331
Male,180.27061769246924,85.5998967874374
Male,188.94555156000445,97.7147057219715
Male,163.47989623415458,70.2332543318292
Male,181.17058270847946,92.8733360151438
Male,170.61694208283748,80.16875164507275
Male,188.98024658868712,102.97727811050176
Male,162.22451923735682,78.5130133018023
Male,174.97041908783964,73.8967061618595
Male,183.21525516995592,95.4707740650297
Male,173.74546446996865,92.7067229136594
Male,165.33534723536377,75.34508984302681
Male,175.84338495444698,87.8483878632423
Male,182.74738219288716,94.1289700896216
Male,171.3559962648293,82.0355785131114
Male,176.05478795149406,85.58331611039101
Male,161.8768623459542,72.15520674347955
Male,154.12673620316332,58.185460695028056
Male,179.48484061611796,88.03184357589164
Male,171.6888390590621,84.03813762367726
Male,189.60975002361985,102.37529028073816
Male,178.9863802892517,88.73438941406926
Male,182.7377867189613,94.300327223685
Male,188.02540705804822,94.3916724300465
Male,179.78685953204644,99.19655387075385
Male,164.4072326809423,76.14357164731214
Male,173.69288116366687,83.63052755095096
Male,181.53182083795835,86.71117190260726
Male,170.03891249346285,79.66173950185411
Male,179.82432667070964,89.9763223765086
Male,165.8427843409803,75.9196306126062
Male,156.85518496558507,55.5876643590891
Male,158.70090512475915,72.10900719393705
Male,172.22642687025416,88.68717496898955
Male,176.5960254706125,72.88692189899311
Male,184.15192185022158,90.74477517217291
Male,179.03264865088804,87.6537892462743
Male,169.3919294227864,73.15443303027075
Male,181.0814706626488,79.1149354709094
Male,182.36378868284228,94.22068958361496
Male,185.56311439627663,92.007149227785
Male,174.88752009544365,94.89108788049465
Male,167.75542739810334,76.1968278863217
Male,187.92418959555798,100.4967472276863
Male,175.8991094104088,86.82610098551581
Male,176.12526932648635,77.80716065143126
Male,180.27971301555007,86.20746909997995
Male,161.44564516791223,70.70379500675385
Male,177.2161834179878,82.2579724448172
Male,165.57873300808146,68.34912401236275
Male,177.74650968259934,87.0034872681081
Male,177.1665167655799,83.4425865625752
Male,180.77543512718415,87.9220398422295
Male,179.25288452868108,78.3885992856201
Male,166.75376737862348,74.09241627299595
Male,170.5315719137585,73.73025059785246
Male,167.43194083220325,78.62398114753574
Male,187.41805656644,95.80525019793225
Male,172.05261840494188,77.75741727499636
Male,166.48195368391185,77.3911490675157
Male,180.88333791684855,88.16553742428044
Male,166.60457923578014,78.666906830877
Male,166.7955883809582,78.55508512875915
Male,157.41074913154088,63.124987347914846
Male,187.70584426338564,97.0018664633604
Male,183.7491464506048,97.1362052556363
Male,178.59170362581642,82.90973715682321
Male,170.47353346099487,75.6909752074398
Male,167.4685036815031,68.1230781891153
Male,170.7584723528198,83.6865723832362
Male,178.09043281865007,91.45877931122355
Male,190.0974092880675,100.77555162507886
Male,163.89934866875805,66.81248363407231
Male,177.93018691424874,93.23759128257225
Male,182.45624868923355,92.33687779235865
Male,185.00531882374196,94.24011792383911
Male,186.18673899669167,89.62511790549736
Male,168.6387088164722,74.27907429549526
Male,168.948511378955,81.3422406704319
Male,175.9529440254305,91.0344420682497
Male,173.30916297637526,87.8678956332288
Male,178.85122734702344,82.90469778522164
Male,177.1062884212997,84.8041918520409
Male,166.39726408208338,70.74226138598775
Male,175.60866416677416,88.44854594184
Male,187.11211954198401,93.76478069785426
Male,167.36759141543118,71.18324356363875
Male,173.62024955417954,83.0692925800614
Male,178.8788155452018,89.0583845173965
Male,183.0837109123805,91.29025650101535
Male,182.1462569547458,89.5863505443282
Male,166.95207115371085,70.3007813096496
Male,162.30177902592914,75.73479208984125
Male,178.60266466835503,90.6798096438219
Male,167.10337367372722,78.56319597277185
Male,177.3617590304372,88.6188564128529
Male,173.56112123309657,88.99054664373585
Male,172.06363673797833,74.539477487331
Male,190.58607917933608,104.79875267339686
Male,186.44630864371285,86.72958210463246
Male,176.6690951735744,86.4817509317067
Male,163.92916105148066,70.7081747392287
Male,171.5687741366514,73.57284115504515
Male,185.66505408162413,92.3209100958366
Male,169.04711192474892,77.14286634855915
Male,187.93867463969727,94.0340626026057
Male,179.99122767045972,94.39160131458405
Male,181.7845835895075,92.8172059919172
Male,167.2295134814593,79.74526346914274
Male,178.49985550306013,95.27231421490771
Male,156.90474586820423,67.28167762661745
Male,190.0553610810485,99.15136509901275
Male,181.87707045253674,86.59256112601065
Male,170.84066308614135,73.52393073613335
Male,180.14745385863915,89.90026768794645
Male,190.65155836684252,98.36265959325
Male,185.67622565537266,100.4429032047054
Male,179.48145975835214,98.0783471726766
Male,170.5474550675771,77.0435005043808
Male,170.4928097115584,66.39208026986566
Male,176.59335766508374,76.5167338130265
Male,165.6707168251615,72.37623350368035
Male,173.76257556425185,83.3074809613011
Male,174.65919778824895,79.6875246787842
Male,172.55964678380386,84.9978435684573
Male,175.864084875568,71.66019878139464
Male,173.90293875194862,84.63567422077921
Male,166.8635057362459,67.93227880674165
Male,176.35473503777015,77.54664653031556
Male,167.98389419815283,74.8637184116052
Male,180.0277022507522,83.85292096685505
Male,167.571585098716,84.44627061434775
Male,164.9453531660446,73.7460893363769
Male,173.65625243580735,88.6272778660104
Male,176.59490031806828,85.3683294513753
Male,168.79722943517936,85.03868128900726
Male,176.46543767478914,79.8047629569081
Male,174.57445070619406,82.85869438696619
Male,187.40443717951928,99.5580430932231
Male,194.31478368522562,98.04705587771535
Male,180.91328288917083,89.63224332863041
Male,163.84577453853646,74.02516497930915
Male,168.9196899474128,73.4714501921307
Male,175.79444912249687,84.4311691525959
Male,161.40777908665473,67.65599630550105
Male,177.1170662195106,91.21819606776091
Male,174.26484949901516,81.7761764376711
Male,181.5188908295847,92.96588551187295
Male,176.55409952369746,91.79343696942765
Male,187.3494747846846,104.22390192400485
Male,173.42557837735401,87.83546857038179
Male,184.03476889352032,90.13050201334904
Male,179.75375090681297,87.90887587374675
Male,178.94843749213285,84.6444767851629
Male,175.01641108759839,87.59689639853535
Male,175.86560505462796,88.83544110983055
Male,170.88573210110778,70.38735398653681
Male,181.51796231661777,93.49584073872614
Male,174.85520912229177,77.36451747004214
Male,181.37115037273526,97.61548103631945
Male,178.1679801460677,85.76341953900345
Male,179.52641522532497,92.7539276334687
Male,174.09443477865278,90.49900153264605
Male,181.4442063567759,92.96732643765661
Male,165.66088402280857,71.54423373817126
Male,179.7638046025897,93.70060476296266
Male,177.19064076539098,84.51542783982465
Male,162.4648279389846,75.75725555933175
Male,178.57257470323893,88.57577324799045
Male,178.60479702318506,92.48484860785936
Male,171.20973600995896,74.0584760813046
Male,170.48861775642087,75.23618723828505
Male,173.67905291265512,76.04879576438161
Male,176.72872699020056,82.8989181695538
Male,158.8319233413252,75.6689967989505
Male,176.11552667575248,82.8537368792436
Male,169.64016688802855,77.47895984070016
Male,191.49388226504405,98.3721137799933
Male,178.34261787387842,85.34622319882335
Male,180.60305158441878,88.5419712916911
Male,177.2764752450493,81.77543693141895
Male,168.838484929432,78.92511829237485
Male,179.61283378383115,93.9196973633418
Male,161.59154190663813,73.20373883246835
Male,179.19517048228823,86.09346487551151
Male,171.2031655790366,86.70270412085264
Male,181.44534425440028,96.0019979889429
Male,174.22724904538288,84.3311389189419
Male,181.48890939961095,91.55172285208755
Male,179.57492646581764,85.49346547297486
Male,181.3343197914113,88.78817636230906
Male,179.03353364055135,87.01197614707411
Male,188.99679715336194,102.01546031953906
Male,161.03707500177202,83.3346621182484
Male,173.73528656166155,77.09809880431214
Male,171.27182961857287,78.80596484924476
Male,179.86247991141522,88.29950107056526
Male,170.46008835668297,87.63855916414455
Male,172.02967854648972,83.01080268077895
Male,174.1191137507044,80.8005554513334
Male,174.29349183035575,86.6725373543571
Male,179.33863296567432,88.80356122931745
Male,170.40042429724602,73.8790653685419
Male,165.8917387901586,75.29746624098705
